,goals,elo,elo_vs,location,goals_las5,goals_vs_las5,xG_las5,xG_vs_las5,shots_las5,shots_vs_las5,yellow_card_las5,yellow_card_vs_las5,red_card_las5,red_card_vs_las5,key_passes_las5,key_passes_vs_las5,xA_las5,xA_vs_las5,xGChain_las5,xGChain_vs_las5,xGBuildup_las5,xGBuildup_vs_las5,npxG_vs_las5,ppda_att_vs_las5,ppda_def_vs_las5,deep_vs_las5,xpts_vs_las5,pts_vs_las5,npxG_las5,ppda_att_las5,ppda_def_las5,deep_las5,elo_las5,elo_vs_las5
50,3.0,1484.3113618224988,1635.9897909220224,1,1.2,1.2,0.7811712,0.8876348000000001,11.4,9.0,2.6,2.2,0.2,0.4,8.4,6.2,0.45267814546823504,0.6278511045500637,1.6918876694515348,2.080772035755217,0.8758137594908476,1.1438623249530793,0.7356166,235.4,28.6,3.4,1.40808,1.4,0.7811712000000002,216.0,33.0,3.2,1524.245701456331,1424.1904063080372
51,2.0,1526.6351711844632,1511.2958918724669,0,1.2,1.0,1.0376968000000002,0.9157527999999999,11.2,9.2,2.6,2.6,0.2,0.2,7.6,6.8,0.48539668321609497,0.6695063767954708,1.7475655507296324,2.0778758084401487,0.6643180530518293,0.9775686997920274,0.7637348,235.4,28.4,3.8,1.20424,1.0,1.0376968000000002,223.8,29.4,4.6,1518.8992013762133,1428.435683471524
52,1.0,1525.7527445614203,1505.3141833792383,1,1.4,1.8,0.9957191999999999,1.1949276000000002,10.2,10.4,2.4,2.6,0.4,0.2,7.0,7.6,0.5599017210304738,0.725612734630704,2.2720118165016174,2.336518709734082,1.1817655995488168,1.0967132769525052,1.0429096,242.6,27.2,4.0,1.50318,1.4,0.9957192000000001,218.0,27.0,5.6,1518.097005801516,1447.0292811008776
53,0.0,1488.6961745641822,1414.7600190422145,0,1.2,2.0,0.9336262000000002,1.1459112,8.2,10.0,2.4,2.2,0.4,0.2,5.6,7.6,0.5345075238496065,0.6108474634587765,2.4453649636358024,1.5686050295829772,1.4105407021939755,0.6409341111779213,0.9938932000000001,236.6,26.8,4.2,1.51052,2.0,0.9336262000000003,221.4,26.0,5.8,1511.1860974776062,1477.52050192682
54,1.0,1464.5031719960584,1444.9494572200497,1,1.4,1.6,1.0158270000000003,1.1983338,9.6,10.2,1.8,2.0,0.4,0.0,7.6,7.4,0.6227664209902286,0.6585212931036949,2.6776610128581524,1.7218695435673,1.5244267247617245,0.7027425404638052,1.0463158,258.2,24.8,4.2,1.50246,1.4,1.0158270000000003,220.8,25.2,6.4,1497.9797248257248,1502.4618684871984
55,1.0,1483.3787566185563,1519.0006720346973,0,1.0,1.6,0.8881066000000001,1.2425578000000002,8.4,8.8,1.8,1.8,0.4,0.0,6.8,6.6,0.6345510475337506,0.7407714195549489,2.360091347247362,1.2674504432827234,1.3670976862311364,0.43259666189551355,1.0905398,281.4,25.8,3.4,1.6638399999999998,1.6,0.8881066000000002,212.0,22.4,5.4,1497.793203784936,1479.0640447097335
56,1.0,1485.4221638083993,1578.2314620025397,1,0.8,1.4,0.7584986,0.9846825999999999,8.8,8.4,2.0,2.0,0.2,0.0,7.0,6.2,0.6059831205755473,0.623171491920948,1.9670072078704834,1.0029288083314896,1.4677614506334067,0.3659127403050661,0.9846826,272.8,26.0,3.2,1.54508,1.6,0.7584986000000001,228.2,24.8,4.6,1489.5506023097234,1492.4511587357479
57,1.0,1490.6411466597808,1496.0592356364361,0,0.8,0.6,0.9676562000000001,0.9723286,9.2,8.4,1.6,2.0,0.0,0.0,7.0,6.6,0.617419396340847,0.8350371886044741,1.8585691511631013,2.123942319303751,1.2807389751076699,1.0891970075666904,0.9723286,261.8,28.0,4.0,1.35352,1.0,0.9676562000000001,256.8,24.6,3.0,1482.5282827293954,1490.6001691871875
58,1.0,1510.9530116522478,1528.7444179130362,1,1.0,0.4,1.0340364000000002,0.8236497999999999,10.8,8.6,1.8,1.8,0.0,0.0,8.4,5.8,0.6558662228286266,0.74217748939991,2.0342830240726473,2.027722092717886,1.3210032418370248,1.074451020732522,0.8236497999999999,281.8,29.6,2.6,1.1315199999999999,0.4,1.0340364000000002,258.6,27.6,3.0,1486.9796501470087,1513.3970489613519
59,2.0,1531.9762730682053,1472.1635599317563,0,1.2,0.8,1.0685364,0.9065251999999999,9.6,8.6,2.4,1.8,0.0,0.0,7.0,6.2,0.6895846948027611,0.8214348653331399,2.2410607093945147,2.4770978139713407,1.491029644012451,1.3733267853036524,0.9065251999999999,286.8,30.4,2.4,1.1839600000000001,0.6,1.0685364000000002,248.4,27.0,2.6,1500.474270361438,1518.839869503693
